"age_group","date","J12_18","A10_B99_nopneumo","A17","A18","A19","A39","A41","B20_24","B34","B96","B97","B99","C00_D48","D50_89","E00_99","E10_14","E40_46","G00_99_SY","H00_99_SY","I00_99","I60_64","cJ20_J22","K00_99","K35","K80","L00_99","M00_99","N00_99","N39","P00_99","P05_07","Q00_99","S00_T99","U00_99","V00_Y99","Z00_99","ach_noj"
"92_1",2014-05-01,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,6,5,0,0,3,0,6,1,41,10,10,8,0,0,2,89
"92_1",2014-06-01,38,10,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,50,6,0,0,1,0,4,1,31,14,5,2,0,0,2,67
"92_1",2014-07-01,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,49,7,0,0,1,0,8,1,32,17,10,4,0,0,4,95
"92_1",2014-08-01,21,6,0,0,0,0,2,0,0,0,0,0,2,1,2,0,0,2,0,0,0,18,5,0,0,3,0,10,3,38,7,6,4,0,0,3,92
"92_1",2014-09-01,30,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,19,3,0,0,1,0,15,4,41,12,13,6,0,0,3,103
"92_1",2014-10-01,17,9,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,8,4,1,0,4,0,10,2,42,9,7,9,0,0,11,105
"92_1",2014-11-01,14,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,8,5,0,0,0,0,7,2,49,15,11,4,0,0,4,105
"92_1",2014-12-01,8,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,2,0,8,1,29,6,7,5,0,0,4,75
"92_1",2015-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2015-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2015-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2015-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2015-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2015-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2015-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2015-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2015-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2015-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2016-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2016-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2016-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2016-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2016-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2016-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2016-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2016-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2016-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_1",2016-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92_2",2001-01-01,46,16,0,0,0,0,0,0,8,0,0,1,9,1,3,0,2,0,2,3,2,10,28,0,0,2,1,14,12,257,32,25,28,0,0,61,506
"92_2",2001-02-01,26,10,0,0,0,0,1,0,7,0,0,0,5,1,3,0,0,2,1,3,0,17,32,1,0,7,0,13,9,219,24,17,21,0,0,51,418
"92_2",2001-03-01,22,12,0,0,0,0,0,1,6,0,0,0,5,2,0,0,0,2,3,0,0,8,22,0,0,4,1,15,9,254,34,15,15,0,0,50,434
"92_2",2001-04-01,40,16,0,0,0,0,2,0,8,0,0,0,0,1,2,0,2,1,1,2,0,9,23,1,0,6,1,14,8,293,47,19,17,0,0,74,506
"92_2",2001-05-01,43,21,0,0,0,0,2,0,10,0,0,0,4,3,2,0,0,2,5,2,0,14,29,0,1,6,2,14,9,287,32,13,21,0,0,78,532
"92_2",2001-06-01,116,16,0,0,0,1,0,0,10,0,0,0,2,1,3,0,1,0,3,0,0,19,29,1,0,0,1,7,2,288,35,14,24,0,0,81,586
"92_2",2001-07-01,224,21,0,0,0,0,0,2,14,0,0,0,2,1,0,0,0,3,1,1,0,42,19,1,0,3,2,10,7,263,25,12,16,0,0,73,495
"92_2",2001-08-01,286,17,0,0,0,1,0,0,8,0,0,0,3,0,5,0,1,0,1,2,0,49,21,0,0,6,2,9,2,280,44,18,19,0,0,79,508
"92_2",2001-09-01,151,12,0,1,0,0,1,0,3,0,0,1,4,2,4,0,0,1,3,0,0,19,17,1,0,10,1,6,3,293,30,20,24,0,0,98,526
"92_2",2001-10-01,85,16,0,0,0,0,1,0,5,0,0,0,1,0,3,0,2,1,2,1,0,30,19,0,0,3,2,17,11,283,33,20,18,0,0,70,497
"92_2",2001-11-01,72,12,0,0,0,0,0,0,6,0,0,0,3,2,3,0,1,1,5,4,0,18,29,0,0,4,0,12,7,263,37,16,29,0,0,60,465
"92_2",2001-12-01,41,9,0,0,0,0,1,0,4,0,0,0,3,0,4,0,0,1,2,3,0,9,27,1,0,3,1,15,9,304,28,21,23,0,0,75,528
"92_2",2002-01-01,22,14,0,0,0,0,5,0,5,0,0,0,1,0,4,0,1,1,2,1,0,9,20,0,0,8,1,18,11,319,44,15,21,0,0,95,558
"92_2",2002-02-01,19,19,0,0,0,0,0,0,14,0,0,0,3,1,2,0,0,4,4,1,0,12,27,0,0,4,2,8,3,243,30,21,26,0,0,79,489
"92_2",2002-03-01,24,7,0,0,0,0,2,0,4,0,0,0,7,2,8,0,1,1,1,0,0,10,40,1,0,9,0,13,7,317,38,26,17,0,0,75,571
"92_2",2002-04-01,42,10,0,0,0,0,0,0,8,0,0,0,1,3,6,0,1,1,3,3,0,22,28,0,0,5,2,11,3,302,37,16,31,0,0,81,556
"92_2",2002-05-01,46,13,0,0,0,0,0,0,10,0,0,0,8,2,3,0,0,1,1,0,0,36,26,1,0,4,1,21,12,309,44,23,28,0,0,77,582
"92_2",2002-06-01,130,11,0,0,0,1,0,0,9,0,0,0,6,3,5,0,2,1,6,2,0,35,29,1,0,5,0,13,10,271,37,12,24,0,0,91,523
"92_2",2002-07-01,209,20,0,0,0,0,5,0,14,0,0,0,9,2,3,0,0,3,3,0,0,39,39,2,0,1,0,15,9,318,42,16,11,0,0,82,558
"92_2",2002-08-01,152,14,0,0,0,0,0,1,5,0,0,0,1,1,3,0,1,2,1,3,1,31,30,0,0,3,2,6,4,313,40,12,26,0,0,96,564
"92_2",2002-09-01,95,11,0,0,0,0,1,0,8,0,0,0,4,1,3,0,1,1,1,3,0,23,21,2,0,1,1,11,5,282,48,20,16,0,0,73,479
"92_2",2002-10-01,86,10,0,0,0,0,0,0,8,0,0,0,6,0,1,1,0,3,1,5,0,20,27,4,0,3,1,9,3,319,42,18,18,0,0,74,542
"92_2",2002-11-01,75,13,0,0,0,0,1,0,9,0,0,0,4,5,2,0,1,3,2,3,0,11,31,1,0,1,1,14,4,272,24,18,18,0,0,92,537
"92_2",2002-12-01,66,12,0,0,0,0,1,0,7,0,0,0,3,0,5,0,3,0,1,3,0,6,19,1,0,3,1,15,7,232,25,13,22,0,0,77,463
"92_2",2003-01-01,31,16,0,0,0,0,1,0,9,0,0,0,1,0,4,0,1,3,6,2,0,12,25,1,0,5,3,26,11,215,42,25,20,0,0,45,454
"92_2",2003-02-01,37,4,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,1,2,0,11,13,0,0,2,2,19,10,203,32,17,22,0,0,37,380
"92_2",2003-03-01,34,13,0,0,0,0,0,0,8,0,0,0,4,2,1,0,1,2,2,2,0,8,24,3,0,6,2,12,9,213,28,18,23,0,0,31,417
"92_2",2003-04-01,59,13,0,0,0,0,1,0,7,0,0,1,2,3,2,0,1,2,6,3,0,16,21,0,0,4,2,19,8,186,31,14,19,0,0,40,397
"92_2",2003-05-01,127,19,0,0,0,0,3,0,11,0,0,0,2,1,1,0,0,1,6,3,0,33,29,0,1,4,0,17,6,195,39,21,15,0,0,34,427
"92_2",2003-06-01,210,10,0,0,0,0,1,0,7,0,0,0,3,1,1,0,0,4,4,3,0,40,42,0,0,7,2,15,4,177,21,15,16,0,0,37,410
"92_2",2003-07-01,195,8,0,0,0,0,1,0,3,0,0,0,3,6,5,1,3,1,2,4,1,47,27,2,1,6,2,15,10,217,46,24,19,0,0,48,441
"92_2",2003-08-01,94,15,0,0,0,0,1,0,5,0,0,0,2,0,2,0,1,1,2,3,0,19,18,1,0,4,2,11,4,200,36,22,14,0,0,45,389
"92_2",2003-09-01,100,10,0,0,0,0,3,0,3,0,0,0,1,1,2,0,1,4,8,2,0,10,25,5,1,7,0,15,7,208,31,13,19,0,0,38,391
"92_2",2003-10-01,120,28,0,0,0,0,4,0,11,0,0,0,1,3,2,0,1,4,4,0,0,15,23,5,0,11,0,23,12,191,34,23,22,0,0,52,440
"92_2",2003-11-01,82,23,0,0,0,0,5,0,9,0,0,1,4,5,2,0,0,3,8,1,0,12,19,2,0,3,0,19,10,167,30,18,29,0,0,37,405
"92_2",2003-12-01,48,15,0,0,0,0,1,0,8,0,0,0,4,0,1,0,0,1,3,3,0,14,16,0,0,3,1,22,13,145,23,19,24,0,0,35,343
"92_2",2004-01-01,39,25,0,0,0,0,4,0,14,0,0,1,3,1,1,0,0,9,1,2,0,7,20,0,0,2,1,19,10,179,40,14,26,0,0,44,403
"92_2",2004-02-01,29,17,0,0,0,0,1,0,7,0,0,0,0,1,2,0,1,3,3,1,1,9,20,1,0,1,3,20,11,169,17,15,26,0,0,37,378
"92_2",2004-03-01,34,11,0,0,0,0,0,0,6,0,0,0,1,0,3,0,1,4,4,4,0,7,25,0,0,5,1,23,14,185,29,24,21,0,0,53,426
"92_2",2004-04-01,53,14,0,0,0,0,1,0,7,0,0,1,5,1,4,0,1,5,3,1,0,6,34,2,0,4,1,19,9,207,28,17,24,0,0,35,451
"92_2",2004-05-01,107,15,0,0,0,0,1,0,11,0,0,0,2,1,0,0,0,4,2,1,0,18,34,0,0,5,1,20,6,197,31,21,26,0,0,29,461
"92_2",2004-06-01,209,10,0,0,0,0,1,0,7,0,0,0,1,3,2,0,0,2,2,2,1,28,15,0,0,4,0,11,5,200,33,21,19,0,0,47,406
"92_2",2004-07-01,241,9,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,2,4,2,1,28,23,0,0,0,2,10,6,225,33,18,22,0,0,61,447
"92_2",2004-08-01,89,4,0,0,0,0,0,0,4,0,0,0,4,0,1,0,0,5,5,0,0,20,16,1,0,2,0,9,3,217,33,20,18,0,0,49,376
"92_2",2004-09-01,79,19,0,0,0,0,2,0,12,0,0,0,2,2,3,0,1,2,4,3,0,6,16,1,0,0,1,11,4,187,23,22,21,0,0,46,379
"92_2",2004-10-01,56,19,0,0,0,0,2,1,8,0,0,0,1,0,1,0,0,0,8,2,0,8,25,5,0,3,0,16,10,219,30,26,18,0,0,44,415
"92_2",2004-11-01,34,14,0,0,0,0,1,0,5,0,0,0,5,1,0,0,0,3,4,0,0,17,20,1,0,9,0,25,12,211,30,26,24,0,0,57,439
"92_2",2004-12-01,32,18,0,0,0,1,1,0,5,0,0,0,2,1,1,0,0,3,2,2,1,5,26,0,0,2,2,17,11,193,38,19,13,0,0,34,370
"92_2",2005-01-01,29,19,0,0,0,0,0,0,6,0,0,0,2,0,1,0,0,1,4,0,0,18,19,0,0,4,1,18,11,226,30,11,12,0,0,40,413
"92_2",2005-02-01,21,15,0,0,0,0,1,0,9,0,0,0,1,1,2,0,0,2,6,4,0,12,17,1,0,1,0,17,7,218,28,12,15,0,0,31,408
"92_2",2005-03-01,11,7,0,0,0,0,1,0,5,0,0,0,5,2,3,0,1,4,7,0,0,7,35,1,0,5,1,15,9,247,51,27,25,0,0,53,489
"92_2",2005-04-01,28,24,0,0,0,0,0,0,18,0,0,1,2,0,1,0,0,3,2,0,0,13,27,0,0,8,1,18,7,208,20,14,18,0,0,53,448
"92_2",2005-05-01,33,18,0,0,0,0,1,0,10,0,0,0,4,2,1,0,0,4,6,2,0,10,28,0,0,3,1,21,7,243,26,15,18,0,0,37,478
"92_2",2005-06-01,78,18,0,0,0,0,2,0,9,0,0,0,4,1,2,1,0,3,5,1,0,14,36,0,0,1,0,19,10,272,33,10,24,0,0,35,500
"92_2",2005-07-01,202,24,0,0,0,0,3,0,10,0,0,1,5,0,2,0,1,6,6,3,0,46,29,1,1,1,0,15,6,311,44,20,21,0,0,20,540
"92_2",2005-08-01,156,26,0,0,0,0,3,0,13,0,0,0,3,0,0,0,0,2,4,0,0,46,26,0,0,5,3,13,9,263,19,23,15,0,0,40,486
"92_2",2005-09-01,95,18,0,0,0,0,1,0,12,0,0,0,5,2,4,0,1,2,3,0,0,31,15,0,0,6,2,16,8,308,34,17,19,0,0,24,487
"92_2",2005-10-01,59,19,0,0,0,0,1,0,13,0,0,0,1,4,2,0,1,2,0,0,0,17,26,2,0,4,0,21,7,286,31,15,18,0,0,23,479
"92_2",2005-11-01,61,13,0,0,0,0,0,0,9,0,0,0,1,0,1,0,0,1,7,2,0,17,24,0,0,2,0,14,5,298,23,15,15,0,0,30,481
"92_2",2005-12-01,41,14,0,0,0,0,3,0,7,0,0,0,3,1,0,0,0,2,4,1,1,13,19,1,0,4,1,16,7,309,31,18,16,0,0,23,489
"92_2",2006-01-01,20,8,0,0,0,0,1,0,3,0,0,0,6,3,0,0,0,2,5,1,0,4,8,0,0,4,3,11,3,335,37,7,19,0,0,31,478
"92_2",2006-02-01,13,7,0,0,0,0,1,0,2,0,0,0,3,3,1,0,0,1,2,2,0,0,5,0,0,6,0,12,3,260,25,10,14,0,0,34,394
"92_2",2006-03-01,23,3,0,0,0,0,1,0,2,0,0,0,15,2,1,0,1,2,1,4,0,10,13,0,0,0,0,18,5,291,35,16,14,0,0,36,461
"92_2",2006-04-01,35,22,0,0,0,0,1,0,8,0,0,0,13,2,4,0,1,2,1,1,0,13,19,0,0,3,0,15,7,312,38,10,19,0,0,31,504
"92_2",2006-05-01,43,9,0,0,0,0,1,0,4,0,0,0,11,2,5,0,1,1,0,1,1,14,19,0,0,4,1,18,7,316,36,9,17,0,0,37,494
"92_2",2006-06-01,83,17,0,0,0,0,3,0,8,0,0,0,3,2,3,1,1,3,5,0,0,31,20,2,0,5,0,17,8,273,31,14,7,0,0,43,473
"92_2",2006-07-01,131,10,0,0,0,0,0,0,7,0,0,0,5,1,2,0,1,1,2,0,0,41,20,0,0,4,0,16,12,255,27,16,15,0,0,41,456
"92_2",2006-08-01,99,12,0,0,0,0,3,0,5,0,0,1,4,0,1,0,0,2,1,2,0,37,10,0,0,4,2,19,4,330,59,14,11,0,0,44,509
"92_2",2006-09-01,73,14,0,0,0,0,4,0,5,0,0,0,7,1,3,0,0,1,1,2,0,20,16,0,0,3,1,11,2,274,31,17,16,0,0,32,430
"92_2",2006-10-01,61,18,0,0,0,0,1,0,9,0,0,0,4,1,5,0,3,2,1,0,0,15,22,1,0,8,5,12,5,275,30,12,13,0,0,42,451
"92_2",2006-11-01,46,7,0,0,0,0,0,0,3,0,0,0,5,1,2,0,0,4,5,4,0,14,14,0,0,4,0,21,10,318,49,19,20,0,0,29,500
"92_2",2006-12-01,35,7,0,0,0,1,1,0,0,0,0,0,4,4,6,1,2,2,3,1,0,18,23,0,0,2,1,16,7,337,53,14,19,0,0,32,548
"92_2",2007-01-01,24,12,0,0,0,0,0,0,5,0,0,0,6,1,4,1,0,1,2,3,0,6,27,0,0,6,2,22,16,335,38,16,19,0,0,51,556
"92_2",2007-02-01,18,8,0,0,0,0,1,0,5,0,0,0,4,2,4,0,1,3,0,1,0,9,24,1,0,5,0,22,11,291,23,20,17,0,0,28,466
"92_2",2007-03-01,23,11,0,0,0,0,3,0,5,0,0,0,3,2,1,0,0,4,2,3,0,17,19,1,0,1,1,20,12,336,40,21,14,0,0,42,542
"92_2",2007-04-01,63,15,0,0,0,0,0,0,12,0,0,0,1,0,1,0,1,1,4,2,1,50,26,0,0,3,0,18,9,329,41,19,21,0,0,44,533
"92_2",2007-05-01,124,6,0,0,0,0,0,0,4,0,0,0,7,2,4,0,0,4,4,2,0,59,19,2,0,3,2,14,6,344,36,19,21,0,0,41,562
"92_2",2007-06-01,100,11,0,0,0,0,1,0,7,0,0,0,7,4,1,0,0,5,2,2,2,50,20,0,0,4,2,15,8,326,36,23,17,0,0,50,556
"92_2",2007-07-01,77,13,0,0,0,0,0,0,7,0,0,0,5,0,1,0,0,3,3,4,0,48,39,0,0,5,1,12,3,286,32,12,15,0,0,51,498
"92_2",2007-08-01,64,14,0,0,0,1,1,0,8,0,0,1,3,1,2,0,0,5,4,4,0,33,32,2,0,3,1,18,8,333,43,19,16,0,0,57,560
"92_2",2007-09-01,64,22,0,0,0,0,2,0,9,0,0,1,3,1,4,0,1,2,0,0,0,27,28,1,0,3,0,16,9,329,26,12,21,0,0,40,542
"92_2",2007-10-01,40,19,0,0,0,0,2,0,7,0,0,0,5,0,1,0,0,6,2,3,0,26,40,2,0,5,0,24,9,319,26,22,25,0,0,71,608
"92_2",2007-11-01,31,14,0,0,0,0,1,0,4,0,0,0,3,5,5,0,0,5,5,1,0,16,26,0,0,5,2,17,9,303,30,21,20,0,0,40,520
"92_2",2007-12-01,32,15,0,0,0,0,2,0,5,0,0,0,1,2,5,0,1,5,2,4,0,4,17,0,0,6,1,24,10,346,36,29,25,0,0,24,567
"92_2",2008-01-01,13,9,0,0,0,0,1,0,1,0,0,0,6,0,1,0,0,3,2,1,1,5,16,1,0,6,1,18,8,221,25,15,15,0,0,43,390
"92_2",2008-02-01,8,6,0,0,0,0,1,0,2,0,0,0,2,0,1,0,1,4,2,0,0,6,5,0,0,2,0,20,9,213,25,18,14,0,0,28,337
"92_2",2008-03-01,14,6,0,0,0,0,0,0,4,0,0,0,4,1,0,0,0,4,0,3,1,4,22,1,0,1,1,18,11,237,39,16,20,0,0,32,402
"92_2",2008-04-01,25,10,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,2,2,0,0,13,19,1,0,4,0,20,9,256,26,15,10,0,0,32,416
"92_2",2008-05-01,52,10,0,0,0,0,1,0,6,0,0,0,18,2,0,0,0,3,6,1,0,25,22,0,0,8,1,21,12,247,43,22,13,0,0,40,451
"92_2",2008-06-01,78,8,0,0,0,0,0,0,2,0,0,0,15,2,2,0,0,2,0,1,0,25,29,0,0,2,1,21,11,259,36,13,8,0,0,33,462
"92_2",2008-07-01,121,7,0,0,0,0,0,0,1,0,0,0,21,3,0,0,0,2,0,2,0,47,24,0,0,4,1,11,8,262,33,10,12,0,0,21,449
"92_2",2008-08-01,76,17,0,0,0,0,2,0,2,0,0,0,11,0,4,0,2,3,3,1,0,32,20,0,0,5,2,11,9,245,34,20,20,0,0,23,435
"92_2",2008-09-01,63,11,0,0,0,0,0,0,3,0,0,1,5,3,0,0,0,2,1,4,0,28,32,3,0,4,2,27,15,264,22,24,18,0,0,22,476
"92_2",2008-10-01,35,22,0,0,0,0,1,0,11,0,0,0,11,1,0,0,0,2,5,3,0,20,26,0,0,2,1,20,13,266,34,26,18,0,0,13,472
"92_2",2008-11-01,31,23,0,0,0,0,2,0,7,0,0,0,17,1,3,0,2,0,3,0,0,15,22,0,0,2,0,28,9,220,51,24,18,0,0,15,426
"92_2",2008-12-01,26,13,0,0,0,0,0,0,5,0,0,0,23,0,0,0,0,3,1,0,0,16,26,0,0,3,0,22,12,264,38,28,17,0,0,21,477
"92_2",2009-01-01,14,20,0,0,0,0,0,0,3,0,0,1,17,1,0,0,0,3,2,1,0,6,19,0,0,3,1,21,11,253,46,21,19,0,0,21,447
"92_2",2009-02-01,10,12,0,0,0,0,1,0,4,0,0,1,12,0,0,0,0,2,2,0,0,4,15,0,0,4,0,25,11,230,37,21,13,0,0,23,402
"92_2",2009-03-01,24,9,0,1,0,0,0,0,4,0,0,0,6,3,1,0,1,5,2,1,0,11,23,0,0,1,0,32,19,237,34,27,19,0,0,30,456
"92_2",2009-04-01,32,12,0,0,0,0,2,0,4,0,0,0,8,1,0,0,0,5,3,1,0,24,32,0,0,5,7,27,14,270,35,28,24,0,0,21,519
"92_2",2009-05-01,90,23,0,0,0,0,1,1,10,0,0,0,7,1,2,0,0,4,1,1,0,46,23,0,0,5,2,16,4,274,41,17,14,0,0,25,481
"92_2",2009-06-01,138,14,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,5,3,1,0,72,17,0,0,2,2,23,11,271,43,22,12,0,0,23,471
"92_2",2009-07-01,82,15,0,0,0,0,1,0,6,0,0,0,7,0,1,0,0,1,5,1,0,44,18,0,0,1,0,17,10,266,39,19,14,0,0,19,431
"92_2",2009-08-01,49,19,0,0,0,0,0,0,10,0,0,1,5,2,1,0,0,4,2,0,0,37,28,0,0,3,1,27,14,233,38,15,12,0,0,26,413
"92_2",2009-09-01,32,15,0,0,0,0,1,0,3,0,0,0,13,0,2,0,1,7,1,0,0,24,19,0,0,5,2,20,13,243,37,24,18,0,0,29,441
"92_2",2009-10-01,33,10,0,0,0,0,0,0,4,0,0,0,16,3,2,0,1,2,4,0,0,26,30,1,0,1,2,19,12,224,49,13,17,0,0,26,444
"92_2",2009-11-01,33,6,0,0,0,0,1,0,1,0,0,0,11,1,0,0,0,4,0,4,1,28,17,0,0,2,0,21,10,239,38,17,17,0,0,27,442
"92_2",2009-12-01,52,14,0,0,0,0,1,2,6,0,0,1,1,3,0,0,0,6,1,2,0,19,14,0,0,3,2,13,7,224,39,30,16,0,0,26,444
"92_2",2010-01-01,32,8,0,0,0,0,1,0,3,0,0,0,2,1,1,1,0,7,2,2,0,14,29,0,0,1,0,23,8,216,46,14,29,0,0,33,424
"92_2",2010-02-01,17,3,0,0,0,0,0,0,1,0,0,0,2,0,4,0,4,4,0,2,0,4,24,0,0,2,1,19,7,199,29,13,15,0,0,24,363
"92_2",2010-03-01,16,5,0,0,0,0,0,0,4,0,0,0,7,6,1,0,0,4,4,0,0,4,28,0,0,2,2,25,18,206,47,19,30,0,0,51,445
"92_2",2010-04-01,35,9,0,0,0,0,2,0,3,0,0,0,11,0,1,0,1,3,3,1,0,9,22,0,0,2,0,22,9,213,34,20,24,0,0,14,417
"92_2",2010-05-01,50,6,0,0,0,0,1,0,2,0,0,0,2,3,0,0,0,1,3,0,0,31,19,0,0,1,2,27,16,251,38,24,19,0,0,21,459
"92_2",2010-06-01,118,5,0,0,0,0,0,0,1,0,0,0,3,2,5,2,0,2,1,1,0,50,20,0,0,4,0,21,7,244,36,22,17,0,0,22,425
"92_2",2010-07-01,60,8,0,0,0,0,2,0,3,0,0,0,0,1,2,0,0,4,3,1,0,55,12,0,0,4,1,21,6,214,37,25,18,0,0,23,381
"92_2",2010-08-01,43,9,0,0,0,0,1,0,2,0,0,1,2,0,1,0,0,5,3,1,0,31,10,0,0,7,1,13,2,197,36,25,11,0,0,11,337
"92_2",2010-09-01,55,9,0,0,0,0,1,0,2,0,0,1,5,2,3,0,2,0,1,1,0,19,14,0,0,8,2,19,5,200,40,13,27,0,0,27,382
"92_2",2010-10-01,42,6,0,0,0,0,2,0,2,0,0,0,13,3,4,0,2,5,4,0,0,9,17,1,0,4,0,17,5,245,43,24,28,0,0,26,433
"92_2",2010-11-01,29,8,0,0,0,0,0,0,2,0,0,0,12,0,1,0,1,7,2,0,0,7,14,0,0,1,1,24,15,211,47,27,12,0,0,18,390
"92_2",2010-12-01,32,9,0,0,0,0,0,0,5,0,0,1,1,2,0,0,0,1,0,0,0,8,16,0,0,2,1,19,10,182,32,16,13,0,0,15,327
"92_2",2011-01-01,22,8,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1,5,5,1,0,6,16,0,0,6,2,25,10,136,26,17,13,0,0,12,297
"92_2",2011-02-01,8,7,0,0,0,0,1,1,0,0,0,0,2,3,1,0,1,6,3,1,0,3,22,0,0,3,1,18,9,129,31,19,16,0,0,15,285
"92_2",2011-03-01,38,11,0,0,0,0,0,0,1,0,0,0,5,5,0,0,0,4,3,1,1,10,30,1,0,5,1,16,7,170,33,22,24,0,0,29,383
"92_2",2011-04-01,63,12,0,0,0,0,2,0,2,0,0,1,6,1,2,0,0,4,2,0,0,17,20,0,0,1,0,19,9,155,32,31,14,0,0,21,345
"92_2",2011-05-01,94,11,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,5,4,0,0,48,26,0,0,3,1,17,7,152,32,32,13,0,0,15,337
"92_2",2011-06-01,107,10,0,0,0,0,0,0,6,0,0,0,2,1,2,0,0,4,7,0,0,68,23,0,0,4,1,12,6,157,40,26,19,0,0,29,357
"92_2",2011-07-01,45,9,0,0,0,0,2,0,1,0,0,0,5,1,1,0,0,6,0,1,1,22,21,0,0,3,1,24,15,157,38,25,21,0,0,20,340
"92_2",2011-08-01,44,8,0,0,0,0,2,0,1,0,0,0,1,2,1,0,1,4,2,0,0,19,24,0,0,3,1,24,7,151,29,22,11,0,0,28,323
