age_group,date,J12_18,A10_B99_nopneumo,A17,A18,A19,A39,A41,B20_24,B34,B96,B97,B99,C00_D48,D50_89,E00_99,E10_14,E40_46,G00_99_SY,H00_99_SY,I00_99,I60_64,cJ20_J22,K00_99,K35,K80,L00_99,M00_99,N00_99,N39,P00_99,P05_07,Q00_99,S00_T99,Z00_99,ach_noj
0_1,2015-03-01,18,1,0,0,0,0,1,0,0,0,0,0,1,0,5,0,1,1,0,1,0,3,5,0,0,0,0,1,1,225,26,4,1,0,21
0_1,2015-04-01,35,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,1,0,3,2,0,0,0,0,1,1,215,22,6,1,0,17
0_1,2015-05-01,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,4,0,0,1,0,0,0,188,21,7,3,0,23
0_1,2015-06-01,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,1,0,6,1,0,1,1,1,1,208,23,2,2,0,22
0_1,2015-07-01,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,1,3,0,0,3,0,2,1,222,26,8,1,0,27
0_1,2015-08-01,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,200,25,3,0,0,8
0_1,2015-09-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,0,0,3,0,0,0,206,28,10,2,0,25
0_1,2015-10-01,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,202,17,11,1,0,23
0_1,2015-11-01,4,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,2,1,0,8,1,0,1,1,1,1,181,14,5,1,0,26
0_1,2015-12-01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,4,7,0,0,1,0,0,0,209,23,10,1,0,28
0_1,2016-01-01,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,1,0,0,0,0,2,2,211,14,12,2,0,21
0_1,2016-02-01,17,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,5,0,0,0,0,0,0,196,18,15,1,0,26
0_1,2016-03-01,12,3,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,2,0,4,3,0,0,0,0,2,1,197,26,10,0,0,26
0_1,2016-04-01,8,3,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,2,0,1,0,0,0,0,0,2,2,181,14,13,1,2,35
0_1,2016-05-01,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,3,0,0,4,0,0,0,227,30,6,0,0,22
0_1,2016-06-01,7,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,3,2,0,0,1,2,1,0,186,22,9,3,0,26
0_1,2016-07-01,7,4,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,0,2,3,0,0,1,0,2,2,201,23,3,1,0,21
0_1,2016-08-01,4,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2,0,0,3,0,0,0,0,1,1,214,22,9,2,0,24
0_1,2016-09-01,3,4,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,6,0,0,1,0,1,0,203,27,11,0,0,33
0_1,2016-10-01,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,5,0,0,1,0,3,2,203,19,10,0,0,30
0_1,2016-11-01,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,1,4,0,0,0,0,1,0,215,19,8,1,0,19
0_1,2016-12-01,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,5,0,0,0,0,0,0,150,18,8,1,0,20
0_10,2001-01-01,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,39,17,2,0,0,7
0_10,2001-02-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,36,14,4,0,0,7
0_10,2001-03-01,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,43,17,2,0,0,9
0_10,2001-04-01,9,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,10,2,0,0,6
0_10,2001-05-01,6,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,33,11,1,1,1,10
0_10,2001-06-01,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,11,2,0,0,9
0_10,2001-07-01,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,12,1,0,0,7
0_10,2001-08-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,23,10,3,0,0,11
0_10,2001-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,9,1,2,0,7
0_10,2001-10-01,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,3,1,0,10
0_10,2001-11-01,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,10,4,0,0,7
0_10,2001-12-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,37,14,1,1,0,7
0_10,2002-01-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10,3,2,0,7
0_10,2002-02-01,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,38,11,3,1,0,9
0_10,2002-03-01,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,59,18,3,0,0,5
0_10,2002-04-01,10,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,1,0,2,1,0,0,0,0,1,0,43,10,5,0,0,12
0_10,2002-05-01,3,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,1,0,1,0,49,5,4,1,0,13
0_10,2002-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68,16,0,0,0,3
0_10,2002-07-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,45,20,2,1,0,8
0_10,2002-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,49,15,6,1,0,17
0_10,2002-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,51,12,1,1,0,7
0_10,2002-10-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,43,14,0,4,0,5
0_10,2002-11-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,36,15,1,2,0,10
0_10,2002-12-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,1,0,4
0_10,2003-01-01,5,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12,5,1,0,9
0_10,2003-02-01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,51,17,1,0,0,4
0_10,2003-03-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,0,0,0,2,0,0,0,59,14,1,0,0,7
0_10,2003-04-01,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,5,1,0,0,6
0_10,2003-05-01,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,2,0,0,6
0_10,2003-06-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,11,4,0,0,10
0_10,2003-07-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,13,5,3,0,12
0_10,2003-08-01,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,63,10,3,1,0,10
0_10,2003-09-01,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,52,17,3,1,0,9
0_10,2003-10-01,2,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,2,2,62,18,6,0,1,17
0_10,2003-11-01,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,68,18,9,2,0,19
0_10,2003-12-01,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,57,11,0,1,0,8
0_10,2004-01-01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,55,23,1,0,0,2
0_10,2004-02-01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,40,10,2,1,0,9
0_10,2004-03-01,8,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,1,0,0,1,0,0,0,43,18,4,0,0,12
0_10,2004-04-01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,51,13,5,0,0,10
0_10,2004-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,57,21,4,0,0,7
0_10,2004-06-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,7,2,1,0,7
0_10,2004-07-01,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,75,13,4,5,0,16
0_10,2004-08-01,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,56,5,3,0,0,9
0_10,2004-09-01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,2,0,0,0,53,10,2,2,0,13
0_10,2004-10-01,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,1,0,0,0,0,2,1,0,0,0,0,0,36,9,5,2,0,18
0_10,2004-11-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3,0,0,1,0,1,0,43,17,1,3,0,14
0_10,2004-12-01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,51,20,3,4,0,8
0_10,2005-01-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,19,2,4,0,8
0_10,2005-02-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,15,3,0,0,5
0_10,2005-03-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61,18,3,1,0,9
0_10,2005-04-01,9,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,58,9,4,0,0,12
0_10,2005-05-01,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,58,12,4,1,0,16
0_10,2005-06-01,4,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,51,12,0,1,0,11
0_10,2005-07-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,53,22,3,1,0,8
0_10,2005-08-01,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,52,12,5,1,0,15
0_10,2005-09-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,12,4,0,0,9
0_10,2005-10-01,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,2,1,0,1,0,0,0,55,7,7,0,0,16
0_10,2005-11-01,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,52,20,2,0,0,10
0_10,2005-12-01,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,63,15,3,2,0,12
0_10,2006-01-01,10,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,67,25,5,0,0,12
0_10,2006-02-01,15,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,1,0,3,1,0,0,3,0,1,1,71,20,5,1,0,22
0_10,2006-03-01,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,64,19,3,1,0,6
0_10,2006-04-01,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,2,0,0,0,54,27,1,2,0,13
0_10,2006-05-01,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,2,0,0,0,52,15,3,1,0,11
0_10,2006-06-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65,24,3,0,0,8
0_10,2006-07-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55,21,2,1,0,9
0_10,2006-08-01,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,71,40,5,0,0,12
0_10,2006-09-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,60,26,2,1,0,7
0_10,2006-10-01,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,55,25,3,2,0,10
0_10,2006-11-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,52,26,5,1,0,11
0_10,2006-12-01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,1,0,0,0,1,0,0,0,50,24,6,0,0,11
0_10,2007-01-01,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,64,32,3,0,0,11
0_10,2007-02-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,28,0,2,0,3
0_10,2007-03-01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,68,27,1,1,0,5
0_10,2007-04-01,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,60,31,7,3,0,18
0_10,2007-05-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,67,27,4,0,0,7
0_10,2007-06-01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,19,1,1,0,3
0_10,2007-07-01,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,72,32,3,0,0,14
0_10,2007-08-01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,1,0,0,66,22,5,0,0,13
0_10,2007-09-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,50,14,9,1,0,13
0_10,2007-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,25,3,1,0,7
0_10,2007-11-01,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,25,5,1,0,9
0_10,2007-12-01,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,1,0,1,0,63,28,2,0,0,10
0_10,2008-01-01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,1,0,0,0,56,22,3,0,0,7
0_10,2008-02-01,12,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,64,16,7,0,0,12
0_10,2008-03-01,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,64,20,8,1,0,13
0_10,2008-04-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,28,3,0,0,4
0_10,2008-05-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,66,19,4,0,0,5
0_10,2008-06-01,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,73,29,0,2,0,5
0_10,2008-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,71,22,2,0,0,11
0_10,2008-08-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,65,29,0,0,0,7
0_10,2008-09-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,60,17,3,1,0,8
0_10,2008-10-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59,12,1,0,0,7
0_10,2008-11-01,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,56,22,7,0,0,12
0_10,2008-12-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,53,16,2,0,0,9
0_10,2009-01-01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,24,3,1,0,5
0_10,2009-02-01,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,42,18,3,0,0,7
0_10,2009-03-01,18,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,53,11,1,1,0,10
0_10,2009-04-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,58,23,3,2,0,10
0_10,2009-05-01,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,20,3,1,0,9
0_10,2009-06-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,69,26,4,1,0,7
0_10,2009-07-01,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,57,19,5,0,0,10
0_10,2009-08-01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,69,23,4,1,0,7
0_10,2009-09-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,61,27,2,3,0,10
0_10,2009-10-01,5,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,54,20,5,4,0,18
0_10,2009-11-01,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,44,13,3,1,0,8
0_10,2009-12-01,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,3,1,0,0,2,1,0,0,49,29,3,1,0,16
0_10,2010-01-01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,61,25,2,0,0,6
0_10,2010-02-01,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,52,11,2,3,0,15
0_10,2010-03-01,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,1,62,18,2,2,0,13
0_10,2010-04-01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,34,8,3,1,0,7
0_10,2010-05-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0,48,15,3,0,0,10
0_10,2010-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,1,0,50,23,1,2,0,8
0_10,2010-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,54,19,0,2,0,8
0_10,2010-08-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,72,29,5,3,0,12
0_10,2010-09-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,30,6,2,0,10
0_10,2010-10-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,0,1,0,1,0,79,29,8,2,0,18
0_10,2010-11-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,72,28,3,0,0,4
0_10,2010-12-01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55,18,3,4,0,11
0_10,2011-01-01,19,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,64,19,4,2,0,10
0_10,2011-02-01,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,55,10,4,0,0,9
0_10,2011-03-01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,80,22,8,4,0,17
0_10,2011-04-01,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,1,0,1,0,1,0,76,23,3,2,0,15
0_10,2011-05-01,5,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,72,27,5,4,0,18
0_10,2011-06-01,5,4,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,79,26,4,2,0,13
0_10,2011-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,75,25,1,3,0,10
0_10,2011-08-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,76,21,11,1,0,24
0_10,2011-09-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,1,0,75,19,2,1,0,11
0_10,2011-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,93,28,4,4,0,15
0_10,2011-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,65,24,1,1,0,9
0_10,2011-12-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,135,18,5,1,0,7
0_10,2012-01-01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,96,36,6,1,2,13
0_10,2012-02-01,22,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,79,21,3,1,2,14
0_10,2012-03-01,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,1,0,100,19,4,0,0,12
0_10,2012-04-01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,85,27,8,1,0,16
0_10,2012-05-01,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,90,31,3,0,9,21
0_10,2012-06-01,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,88,21,4,3,8,24
0_10,2012-07-01,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,64,30,5,1,0,12
0_10,2012-08-01,12,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,1,0,0,1,0,0,0,87,31,5,2,1,20
0_10,2012-09-01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,88,20,6,1,7,22
0_10,2012-10-01,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,18,10,0,1,18
0_10,2012-11-01,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,70,20,3,1,0,14
0_10,2012-12-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,60,33,2,0,0,6
0_10,2013-01-01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,94,14,8,1,1,17
0_10,2013-02-01,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,93,29,4,4,4,18
0_10,2013-03-01,6,3,0,0,0,0,1,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,2,0,1,1,82,23,6,3,0,21
0_10,2013-04-01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,114,33,1,0,0,5
